experiment_name,assignment_strategy,n_robots,max_number_of_targets,learning_rate,discount_factor,seed,mean_path_length,mean_distance_to_a_target,time_taken,steps_taken
main_experiment,fifo,5,9,0.9,0.99,2,21.96666666666667,20.2,16.78181004524231,49
main_experiment,fifo,5,9,0.9,0.99,3,12.733333333333333,17.7,11.050073385238647,64
main_experiment,fifo,5,10,0.9,0.99,1,18.759999999999998,20.8,9.803822040557861,78
main_experiment,fifo,5,10,0.9,0.99,2,31.46666666666667,29.2,9.98478078842163,76
main_experiment,fifo,5,10,0.9,0.99,3,21.0,21.0,20.153233528137207,51
main_experiment,fifo,6,1,0.9,0.99,1,2.8666666666666667,17.2,13.273234367370605,219
main_experiment,fifo,6,1,0.9,0.99,2,3.6666666666666665,22.0,6.31161642074585,263
main_experiment,fifo,6,1,0.9,0.99,3,2.8833333333333333,17.3,13.973555564880371,231
main_experiment,fifo,6,2,0.9,0.99,1,5.361111111111112,16.3,5.944141626358032,109
main_experiment,fifo,6,2,0.9,0.99,2,5.722222222222221,17.0,8.732850313186646,136
main_experiment,fifo,6,2,0.9,0.99,3,6.25,18.6,17.164623260498047,114
main_experiment,fifo,6,3,0.9,0.99,1,7.652777777777778,15.2,13.376301765441895,70
main_experiment,fifo,6,3,0.9,0.99,2,15.161111111111111,25.6,5.945133447647095,116
main_experiment,fifo,6,3,0.9,0.99,3,10.222222222222221,20.1,6.118119239807129,86
main_experiment,fifo,6,4,0.9,0.99,1,12.0,17.9,8.201704740524292,66
main_experiment,fifo,6,4,0.9,0.99,2,17.333333333333332,23.5,6.963380336761475,92
main_experiment,fifo,6,4,0.9,0.99,3,13.638888888888891,20.6,7.243714094161987,68
main_experiment,fifo,6,5,0.9,0.99,1,18.52777777777778,20.7,18.36056137084961,64
main_experiment,fifo,6,5,0.9,0.99,2,14.0,22.0,14.276263236999512,99
main_experiment,fifo,6,5,0.9,0.99,3,14.950000000000001,18.5,8.0714852809906,66
main_experiment,fifo,6,6,0.9,0.99,1,22.25,22.3,19.418925523757935,54
main_experiment,fifo,6,6,0.9,0.99,2,17.125,19.3,11.103922605514526,73
main_experiment,fifo,6,6,0.9,0.99,3,18.38888888888889,18.3,7.215996503829956,60
main_experiment,fifo,6,7,0.9,0.99,1,9.1,11.3,7.37425684928894,48
main_experiment,fifo,6,7,0.9,0.99,2,17.208333333333332,18.1,7.904257297515869,51
main_experiment,fifo,6,7,0.9,0.99,3,8.152777777777777,16.2,13.432780027389526,65
main_experiment,fifo,6,8,0.9,0.99,1,17.86111111111111,17.5,14.444762468338013,53
main_experiment,fifo,6,8,0.9,0.99,2,21.472222222222218,23.6,15.87011170387268,62
main_experiment,fifo,6,8,0.9,0.99,3,17.916666666666668,19.8,9.446818351745605,64
main_experiment,fifo,6,9,0.9,0.99,1,24.972222222222218,21.4,11.600019454956055,53
main_experiment,fifo,6,9,0.9,0.99,2,15.0,18.5,22.0035080909729,57
main_experiment,fifo,6,9,0.9,0.99,3,22.555555555555554,24.8,9.142570972442627,70
main_experiment,fifo,6,10,0.9,0.99,1,19.75,17.4,19.201858043670654,45
main_experiment,fifo,6,10,0.9,0.99,2,28.75,25.3,11.347645282745361,67
main_experiment,fifo,6,10,0.9,0.99,3,20.152777777777775,21.7,19.04879117012024,73
main_experiment,fifo,7,1,0.9,0.99,1,2.442857142857143,17.1,6.76142692565918,212
main_experiment,fifo,7,1,0.9,0.99,2,2.857142857142857,20.0,15.183749914169312,234
main_experiment,fifo,7,1,0.9,0.99,3,2.6714285714285713,18.7,13.947511911392212,228
main_experiment,fifo,7,2,0.9,0.99,1,5.619047619047619,20.6,5.830127239227295,155
main_experiment,fifo,7,2,0.9,0.99,2,3.91156462585034,12.5,12.103136777877808,83
main_experiment,fifo,7,2,0.9,0.99,3,4.571428571428571,16.0,9.604244709014893,102
main_experiment,fifo,7,3,0.9,0.99,1,9.571428571428571,22.0,11.36665153503418,102
main_experiment,fifo,7,3,0.9,0.99,2,7.416666666666666,17.2,8.709070682525635,77
main_experiment,fifo,7,3,0.9,0.99,3,9.178571428571429,21.0,13.64705491065979,91
main_experiment,fifo,7,4,0.9,0.99,1,16.047619047619047,23.9,7.746358871459961,98
main_experiment,fifo,7,4,0.9,0.99,2,10.035714285714286,16.7,16.0450119972229,72
main_experiment,fifo,7,4,0.9,0.99,3,12.166666666666666,21.2,10.656527996063232,67
main_experiment,fifo,7,5,0.9,0.99,1,19.285714285714285,20.7,9.322598695755005,65
main_experiment,fifo,7,5,0.9,0.99,2,11.380952380952381,19.7,6.990504503250122,74
main_experiment,fifo,7,5,0.9,0.99,3,12.928571428571429,22.0,12.782228946685791,70
main_experiment,fifo,7,6,0.9,0.99,1,29.571428571428573,29.6,17.884642362594604,72
main_experiment,fifo,7,6,0.9,0.99,2,8.333333333333332,13.5,16.62220549583435,56
main_experiment,fifo,7,6,0.9,0.99,3,13.928571428571429,19.6,7.814455270767212,63
main_experiment,fifo,7,7,0.9,0.99,1,24.190476190476193,26.2,8.54822587966919,85
main_experiment,fifo,7,7,0.9,0.99,2,14.214285714285714,16.5,11.271659851074219,51
main_experiment,fifo,7,7,0.9,0.99,3,16.69047619047619,18.5,10.314240217208862,55
main_experiment,fifo,7,8,0.9,0.99,1,22.666666666666664,22.8,15.858084201812744,56
main_experiment,fifo,7,8,0.9,0.99,2,15.476190476190476,20.4,26.94632577896118,64
main_experiment,fifo,7,8,0.9,0.99,3,18.857142857142858,21.7,11.158423662185669,66
main_experiment,fifo,7,9,0.9,0.99,1,26.928571428571427,26.5,14.745489120483398,58
main_experiment,fifo,7,9,0.9,0.99,2,13.261904761904761,17.3,9.263595581054688,54
main_experiment,fifo,7,9,0.9,0.99,3,25.952380952380956,25.4,10.289199352264404,59
main_experiment,fifo,7,10,0.9,0.99,1,24.0,22.8,19.21485686302185,60
main_experiment,fifo,7,10,0.9,0.99,2,19.035714285714285,21.7,10.641391038894653,65
main_experiment,fifo,7,10,0.9,0.99,3,18.214285714285715,19.2,11.69428300857544,43
main_experiment,fifo,8,1,0.9,0.99,1,2.4875,19.9,13.768617630004883,249
main_experiment,fifo,8,1,0.9,0.99,2,1.9375,15.5,11.90204381942749,196
main_experiment,fifo,8,1,0.9,0.99,3,1.975,15.8,11.607132196426392,209
main_experiment,fifo,8,2,0.9,0.99,1,4.535714285714286,18.6,15.978090524673462,142
main_experiment,fifo,8,2,0.9,0.99,2,4.511904761904762,17.4,7.200613498687744,128
main_experiment,fifo,8,2,0.9,0.99,3,4.572916666666666,18.7,5.663569450378418,128
main_experiment,fifo,8,3,0.9,0.99,1,7.8125,20.3,6.4166669845581055,95
main_experiment,fifo,8,3,0.9,0.99,2,7.28125,17.9,6.5159912109375,84
main_experiment,fifo,8,3,0.9,0.99,3,7.34375,17.9,14.87559175491333,79
main_experiment,fifo,8,4,0.9,0.99,1,11.354166666666666,22.4,8.595814943313599,86
main_experiment,fifo,8,4,0.9,0.99,2,9.041666666666668,17.4,7.078930377960205,78
main_experiment,fifo,8,4,0.9,0.99,3,13.552083333333334,20.6,10.841933488845825,65
main_experiment,fifo,8,5,0.9,0.99,1,16.4375,25.5,10.686534643173218,82
main_experiment,fifo,8,5,0.9,0.99,2,10.979166666666668,15.5,11.487523555755615,49
main_experiment,fifo,8,5,0.9,0.99,3,14.5625,19.8,10.829482555389404,63
main_experiment,fifo,8,6,0.9,0.99,1,16.520833333333336,25.1,14.950826168060303,80
main_experiment,fifo,8,6,0.9,0.99,2,9.375,16.1,11.6100754737854,54
main_experiment,fifo,8,6,0.9,0.99,3,18.5,21.7,7.433197498321533,49
main_experiment,fifo,8,7,0.9,0.99,1,15.083333333333334,23.6,8.352556705474854,72
main_experiment,fifo,8,7,0.9,0.99,2,14.0625,15.8,8.700241088867188,56
main_experiment,fifo,8,7,0.9,0.99,3,11.25,16.5,13.552517414093018,47
main_experiment,fifo,8,8,0.9,0.99,1,21.25,25.4,10.721462488174438,60
main_experiment,fifo,8,8,0.9,0.99,2,14.25,18.7,10.227321863174438,53
main_experiment,fifo,8,8,0.9,0.99,3,20.25,20.7,12.95536470413208,45
main_experiment,fifo,8,9,0.9,0.99,1,23.25,25.2,16.369384288787842,64
main_experiment,fifo,8,9,0.9,0.99,2,17.520833333333332,24.8,9.10982084274292,66
main_experiment,fifo,8,9,0.9,0.99,3,16.541666666666668,20.5,8.021595478057861,49
main_experiment,fifo,8,10,0.9,0.99,1,17.583333333333336,22.6,9.901512861251831,59
main_experiment,fifo,8,10,0.9,0.99,2,16.270833333333332,18.1,14.131386518478394,47
main_experiment,fifo,8,10,0.9,0.99,3,17.875,19.7,8.963733673095703,43
main_experiment,fifo,9,1,0.9,0.99,1,1.4555555555555555,13.1,5.260343790054321,162
main_experiment,fifo,9,1,0.9,0.99,2,1.7333333333333334,15.6,6.1983466148376465,188
main_experiment,fifo,9,1,0.9,0.99,3,1.8444444444444446,16.6,7.429821491241455,225
main_experiment,fifo,9,2,0.9,0.99,1,3.8666666666666663,17.4,10.512886047363281,115
main_experiment,fifo,9,2,0.9,0.99,2,3.288888888888889,14.8,12.48244047164917,97
main_experiment,fifo,9,2,0.9,0.99,3,3.8981481481481475,17.8,10.933314085006714,119
main_experiment,fifo,9,3,0.9,0.99,1,9.11111111111111,22.8,6.335840940475464,122
main_experiment,fifo,9,3,0.9,0.99,2,5.655555555555555,14.8,6.741988658905029,78
main_experiment,fifo,9,3,0.9,0.99,3,7.861111111111111,22.1,6.1340789794921875,104
main_experiment,fifo,9,4,0.9,0.99,1,9.574074074074074,19.0,10.219879865646362,81
main_experiment,fifo,9,4,0.9,0.99,2,8.25925925925926,16.2,9.212460041046143,54
main_experiment,fifo,9,4,0.9,0.99,3,9.103703703703705,17.5,14.021058320999146,78
main_experiment,fifo,9,5,0.9,0.99,1,15.555555555555555,24.0,12.154805898666382,85
main_experiment,fifo,9,5,0.9,0.99,2,9.296296296296298,19.0,7.178287982940674,66
main_experiment,fifo,9,5,0.9,0.99,3,12.055555555555555,21.6,15.888700485229492,65
main_experiment,fifo,9,6,0.9,0.99,1,15.648148148148145,27.9,16.410449504852295,95
main_experiment,fifo,9,6,0.9,0.99,2,14.51851851851852,19.4,15.24956488609314,66
main_experiment,fifo,9,6,0.9,0.99,3,13.277777777777779,20.7,10.823092460632324,61
main_experiment,fifo,9,7,0.9,0.99,1,11.38888888888889,19.7,15.486030340194702,65
main_experiment,fifo,9,7,0.9,0.99,2,7.24074074074074,13.5,15.329480171203613,47
main_experiment,fifo,9,7,0.9,0.99,3,16.879629629629633,25.7,7.881770610809326,81
main_experiment,fifo,9,8,0.9,0.99,1,13.74074074074074,21.7,17.013941049575806,62
main_experiment,fifo,9,8,0.9,0.99,2,14.61111111111111,17.6,20.057453870773315,46
main_experiment,fifo,9,8,0.9,0.99,3,9.416666666666666,15.0,14.898369312286377,53
main_experiment,fifo,9,9,0.9,0.99,1,17.11111111111111,22.9,13.58402395248413,57
main_experiment,fifo,9,9,0.9,0.99,2,10.222222222222221,12.6,11.999232292175293,37
main_experiment,fifo,9,9,0.9,0.99,3,7.814814814814814,15.5,9.414177656173706,54
main_experiment,fifo,9,10,0.9,0.99,1,19.203703703703702,24.9,10.773144721984863,71
main_experiment,fifo,9,10,0.9,0.99,2,14.59259259259259,18.1,10.363998413085938,50
main_experiment,fifo,9,10,0.9,0.99,3,12.75925925925926,20.7,9.8677077293396,58
main_experiment,fifo,10,1,0.9,0.99,1,1.77,17.7,5.307524681091309,210
main_experiment,fifo,10,1,0.9,0.99,2,1.7899999999999998,17.9,13.827624559402466,214
main_experiment,fifo,10,1,0.9,0.99,3,1.53,15.3,6.02772855758667,193
main_experiment,fifo,10,2,0.9,0.99,1,4.85,19.0,13.490258693695068,132
main_experiment,fifo,10,2,0.9,0.99,2,3.8,19.0,15.197118043899536,120
main_experiment,fifo,10,2,0.9,0.99,3,3.0571428571428574,15.8,13.964723825454712,129
main_experiment,fifo,10,3,0.9,0.99,1,6.876666666666667,21.7,7.615707635879517,94
main_experiment,fifo,10,3,0.9,0.99,2,6.041666666666667,19.5,6.33825159072876,88
main_experiment,fifo,10,3,0.9,0.99,3,4.45,14.6,8.345179319381714,64
main_experiment,fifo,10,4,0.9,0.99,1,9.9,23.2,6.947101593017578,77
main_experiment,fifo,10,4,0.9,0.99,2,10.74,19.7,13.310492038726807,67
main_experiment,fifo,10,4,0.9,0.99,3,8.575,20.2,8.633752822875977,65
main_experiment,fifo,10,5,0.9,0.99,1,8.183333333333334,20.0,9.176874160766602,71
main_experiment,fifo,10,5,0.9,0.99,2,11.133333333333335,20.2,14.256032943725586,69
main_experiment,fifo,10,5,0.9,0.99,3,10.125,20.2,14.060832262039185,77
main_experiment,fifo,10,6,0.9,0.99,1,13.425,24.2,12.736168622970581,71
main_experiment,fifo,10,6,0.9,0.99,2,8.025,16.1,7.772016286849976,63
main_experiment,fifo,10,6,0.9,0.99,3,14.05,22.3,7.767319917678833,56
main_experiment,fifo,10,7,0.9,0.99,1,17.31666666666667,25.9,9.82008147239685,64
main_experiment,fifo,10,7,0.9,0.99,2,10.416666666666666,21.0,8.438185453414917,61
main_experiment,fifo,10,7,0.9,0.99,3,9.55,18.4,9.624309778213501,61
main_experiment,fifo,10,8,0.9,0.99,1,21.65,27.0,10.118055582046509,61
main_experiment,fifo,10,8,0.9,0.99,2,8.275,15.7,13.462486267089844,58
main_experiment,fifo,10,8,0.9,0.99,3,6.25,14.7,12.254958152770996,48
main_experiment,fifo,10,9,0.9,0.99,1,17.866666666666667,24.4,10.11258864402771,55
main_experiment,fifo,10,9,0.9,0.99,2,9.95,14.6,10.134341716766357,37
main_experiment,fifo,10,9,0.9,0.99,3,12.0,18.8,9.510487079620361,45
main_experiment,fifo,10,10,0.9,0.99,1,21.75,25.7,14.062556982040405,49
main_experiment,fifo,10,10,0.9,0.99,2,10.9,14.5,14.534199953079224,43
main_experiment,fifo,10,10,0.9,0.99,3,21.9,25.9,13.87476658821106,48
main_experiment,global_optimum,1,1,0.9,0.99,1,22.8,22.8,9.048379898071289,273
main_experiment,global_optimum,1,1,0.9,0.99,2,18.3,18.3,6.1852707862854,233
main_experiment,global_optimum,1,1,0.9,0.99,3,15.8,15.8,8.833630800247192,200
main_experiment,global_optimum,1,2,0.9,0.99,1,17.9,17.9,7.2944769859313965,189
main_experiment,global_optimum,1,2,0.9,0.99,2,16.2,16.2,5.932770013809204,175
main_experiment,global_optimum,1,2,0.9,0.99,3,15.7,15.7,11.111427545547485,167
main_experiment,global_optimum,1,3,0.9,0.99,1,13.0,13.0,13.682673931121826,140
main_experiment,global_optimum,1,3,0.9,0.99,2,11.2,11.2,13.432205200195312,122
main_experiment,global_optimum,1,3,0.9,0.99,3,15.5,15.5,7.468729019165039,165
main_experiment,global_optimum,1,4,0.9,0.99,1,15.4,15.4,14.8062744140625,164
main_experiment,global_optimum,1,4,0.9,0.99,2,12.2,12.2,7.819110155105591,132
main_experiment,global_optimum,1,4,0.9,0.99,3,13.5,13.5,10.289119958877563,145
main_experiment,global_optimum,1,5,0.9,0.99,1,14.6,14.6,7.4983954429626465,156
main_experiment,global_optimum,1,5,0.9,0.99,2,11.1,11.1,8.468070983886719,121
main_experiment,global_optimum,1,5,0.9,0.99,3,13.2,13.2,7.1388163566589355,142
main_experiment,global_optimum,1,6,0.9,0.99,1,13.7,13.7,9.726573467254639,147
main_experiment,global_optimum,1,6,0.9,0.99,2,10.0,10.0,11.637266874313354,110
main_experiment,global_optimum,1,6,0.9,0.99,3,12.9,12.9,21.6327121257782,139
main_experiment,global_optimum,1,7,0.9,0.99,1,12.8,12.8,16.446386098861694,138
main_experiment,global_optimum,1,7,0.9,0.99,2,9.2,9.2,8.219627380371094,102
main_experiment,global_optimum,1,7,0.9,0.99,3,11.9,11.9,10.37252140045166,129
main_experiment,global_optimum,1,8,0.9,0.99,1,10.4,10.4,15.608134984970093,114
main_experiment,global_optimum,1,8,0.9,0.99,2,7.0,7.0,19.45053458213806,80
main_experiment,global_optimum,1,8,0.9,0.99,3,9.7,9.7,17.505506992340088,107
main_experiment,global_optimum,1,9,0.9,0.99,1,7.4,7.4,12.7623291015625,84
main_experiment,global_optimum,1,9,0.9,0.99,2,7.7,7.7,18.783808946609497,87
main_experiment,global_optimum,1,9,0.9,0.99,3,9.9,9.9,10.343102931976318,109
main_experiment,global_optimum,1,10,0.9,0.99,1,8.0,8.0,25.291868925094604,90
main_experiment,global_optimum,1,10,0.9,0.99,2,6.5,6.5,11.24301290512085,75
main_experiment,global_optimum,1,10,0.9,0.99,3,8.0,8.0,19.59416699409485,90
main_experiment,global_optimum,2,1,0.9,0.99,1,12.1,24.2,6.890516757965088,275
main_experiment,global_optimum,2,1,0.9,0.99,2,8.45,16.9,5.353902339935303,216
main_experiment,global_optimum,2,1,0.9,0.99,3,9.9,19.8,5.165553569793701,247
main_experiment,global_optimum,2,2,0.9,0.99,1,15.625,15.8,10.845218658447266,107
main_experiment,global_optimum,2,2,0.9,0.99,2,23.125,16.9,5.761850118637085,110
main_experiment,global_optimum,2,2,0.9,0.99,3,13.041666666666668,13.4,8.430726289749146,95
main_experiment,global_optimum,2,3,0.9,0.99,1,16.4,16.4,6.332725763320923,97
main_experiment,global_optimum,2,3,0.9,0.99,2,15.2,15.2,7.37410831451416,87
main_experiment,global_optimum,2,3,0.9,0.99,3,14.9,14.9,6.359213590621948,86
main_experiment,global_optimum,2,4,0.9,0.99,1,16.1,16.1,7.575132846832275,90
main_experiment,global_optimum,2,4,0.9,0.99,2,18.125,17.5,15.566303253173828,96
main_experiment,global_optimum,2,4,0.9,0.99,3,12.2,12.2,6.687403917312622,70
main_experiment,global_optimum,2,5,0.9,0.99,1,14.1,14.1,13.359416007995605,80
main_experiment,global_optimum,2,5,0.9,0.99,2,15.047619047619047,12.8,17.7790629863739,73
main_experiment,global_optimum,2,5,0.9,0.99,3,10.7,10.7,17.953498601913452,64
main_experiment,global_optimum,2,6,0.9,0.99,1,14.125,13.7,7.881404876708984,78
main_experiment,global_optimum,2,6,0.9,0.99,2,13.625,13.0,11.680335283279419,71
main_experiment,global_optimum,2,6,0.9,0.99,3,11.6,11.6,11.248786926269531,66
main_experiment,global_optimum,2,7,0.9,0.99,1,11.7,11.7,8.29729700088501,67
main_experiment,global_optimum,2,7,0.9,0.99,2,10.958333333333332,10.8,12.365720510482788,67
main_experiment,global_optimum,2,7,0.9,0.99,3,10.9,10.9,10.54631495475769,64
main_experiment,global_optimum,2,8,0.9,0.99,1,11.1,11.1,19.06885313987732,63
main_experiment,global_optimum,2,8,0.9,0.99,2,8.458333333333334,8.2,8.705602884292603,49
main_experiment,global_optimum,2,8,0.9,0.99,3,13.8,13.8,15.378748655319214,76
main_experiment,global_optimum,2,9,0.9,0.99,1,8.666666666666668,8.6,22.537664651870728,56
main_experiment,global_optimum,2,9,0.9,0.99,2,7.976190476190476,6.9,14.153562545776367,44
main_experiment,global_optimum,2,9,0.9,0.99,3,9.375,8.9,17.74498224258423,51
main_experiment,global_optimum,2,10,0.9,0.99,1,9.399999999999999,9.4,10.115416765213013,56
main_experiment,global_optimum,2,10,0.9,0.99,2,9.380952380952381,7.8,9.720833539962769,45
main_experiment,global_optimum,2,10,0.9,0.99,3,10.75,10.7,9.949343204498291,69
main_experiment,global_optimum,3,1,0.9,0.99,1,7.933333333333334,23.8,5.38393759727478,267
main_experiment,global_optimum,3,1,0.9,0.99,2,5.0,15.0,15.224925994873047,191
main_experiment,global_optimum,3,1,0.9,0.99,3,4.3999999999999995,13.2,11.319769859313965,168
main_experiment,global_optimum,3,2,0.9,0.99,1,12.200000000000001,18.3,8.555632829666138,109
main_experiment,global_optimum,3,2,0.9,0.99,2,9.825396825396824,14.1,6.423125982284546,117
main_experiment,global_optimum,3,2,0.9,0.99,3,10.916666666666666,16.2,12.312634468078613,103
main_experiment,global_optimum,3,3,0.9,0.99,1,20.122222222222224,19.2,6.340927362442017,89
main_experiment,global_optimum,3,3,0.9,0.99,2,17.68888888888889,16.6,8.77156138420105,82
main_experiment,global_optimum,3,3,0.9,0.99,3,10.583333333333332,10.9,5.791959762573242,59
main_experiment,global_optimum,3,4,0.9,0.99,1,14.4,13.1,6.336493730545044,57
main_experiment,global_optimum,3,4,0.9,0.99,2,13.194444444444443,13.0,6.138509750366211,52
main_experiment,global_optimum,3,4,0.9,0.99,3,12.833333333333334,12.2,11.418110847473145,58
main_experiment,global_optimum,3,5,0.9,0.99,1,13.25,12.1,15.811349868774414,53
main_experiment,global_optimum,3,5,0.9,0.99,2,11.166666666666666,11.1,18.349154472351074,46
main_experiment,global_optimum,3,5,0.9,0.99,3,11.166666666666666,10.4,6.619603157043457,43
main_experiment,global_optimum,3,6,0.9,0.99,1,14.75,12.9,11.209723949432373,50
main_experiment,global_optimum,3,6,0.9,0.99,2,14.111111111111112,14.0,16.474767208099365,56
main_experiment,global_optimum,3,6,0.9,0.99,3,13.25,12.4,12.625241994857788,52
main_experiment,global_optimum,3,7,0.9,0.99,1,14.5,13.4,11.684088230133057,54
main_experiment,global_optimum,3,7,0.9,0.99,2,11.916666666666666,11.5,7.577258586883545,49
main_experiment,global_optimum,3,7,0.9,0.99,3,11.5,11.3,9.1838538646698,49
main_experiment,global_optimum,3,8,0.9,0.99,1,14.888888888888888,14.7,11.40145754814148,57
main_experiment,global_optimum,3,8,0.9,0.99,2,13.694444444444445,13.3,9.91545844078064,54
main_experiment,global_optimum,3,8,0.9,0.99,3,10.333333333333334,9.3,9.677342891693115,42
main_experiment,global_optimum,3,9,0.9,0.99,1,11.805555555555555,11.6,15.653594255447388,45
main_experiment,global_optimum,3,9,0.9,0.99,2,17.416666666666668,15.9,21.74466061592102,61
main_experiment,global_optimum,3,9,0.9,0.99,3,9.0,8.9,19.73488163948059,40
main_experiment,global_optimum,3,10,0.9,0.99,1,12.694444444444443,12.4,17.389785289764404,47
main_experiment,global_optimum,3,10,0.9,0.99,2,12.911111111111111,11.5,8.75263786315918,47
main_experiment,global_optimum,3,10,0.9,0.99,3,9.166666666666666,8.5,18.187066316604614,36
